coursecategory,timespentoncourse,numberofvideoswatched,numberofquizzestaken,quizscores,completionrate,devicetype,coursecompletion
4,28.49864089824825,17,1,78.19113901180151,13.603604000515643,1,0
4,1.5745731154511682,17,3,73.07964563960888,93.3024643981102,1,0
4,99.0208685897568,7,4,97.46828248906824,77.01458200274809,0,1
3,90.07620192145748,4,1,73.71451777569096,52.18450172641038,1,0
0,1.093361210221543,8,1,70.22772163329996,99.69267212393792,1,0
2,59.0320530547458,18,3,87.86634775174656,11.091322822679697,0,0
2,15.042595364081537,9,2,73.15005094905287,79.68768108265112,0,0
3,29.59626120983151,7,2,98.14683724398436,1.0298882127325548,1,1
0,68.12917871986976,11,6,94.58797014814712,16.60569203039337,1,1
0,48.18022641442183,4,3,93.3244387817834,69.30389468500081,1,0
0,19.07062354985872,15,5,75.8901189188477,74.80928108751377,0,1
4,33.25772388965489,2,0,51.07125744174304,38.44949743681346,0,0
3,3.870281754899006,14,4,98.12025170266134,27.26256394650627,1,0
4,25.2062422370981,3,5,79.902792389131,0.9077900645225844,0,0
2,34.905046699444114,6,3,66.64068588173859,88.99779634657547,1,0
1,8.609843234793729,9,10,50.39260980246912,36.25252349364101,1,0
3,4.249724383104773,11,9,54.47279069930083,47.76377405728365,0,0
3,60.68162993184873,13,8,53.72515821385116,45.32926653399221,1,0
4,4.385349542197695,18,9,53.885297459270994,56.138341154068726,0,0
2,46.1104213337561,7,6,53.058904883690126,98.405207876826,1,1
3,26.14809376046071,18,7,94.38255640231483,68.19487502837444,0,1
3,28.11331015083173,19,3,56.933282065134655,1.0168591066567978,0,0
3,72.42966620449894,3,10,87.63928786185663,35.77011923304164,1,0
4,64.03259852143623,7,5,92.45242925465318,14.65794243753341,1,1
3,95.35420409359156,13,1,99.41990551117644,41.23592256512569,0,0
3,39.25514062122754,4,3,52.30353548687121,3.9323209425848993,0,0
1,64.75028822825513,15,10,53.64915293001754,91.39857786120432,0,1
4,77.0258176101831,18,7,93.74394813621431,15.917144284938868,0,1
3,93.46145904772855,6,7,78.61096258776041,2.3162826798628577,0,0
4,34.88842119792445,14,6,81.3629730496882,95.04685495099643,1,1
3,70.96976290430148,9,9,70.03552168357669,17.67651055745757,1,1
1,34.27980683352479,19,8,57.12727595724194,73.18667276231169,1,1
0,43.40667809750192,13,0,74.64916934195526,86.81849846399952,0,0
1,55.82926067091453,2,9,51.82744499697096,40.60795092998897,1,0
3,67.14988553383262,18,7,60.92239357884353,57.063633335899326,0,0
2,97.40051562181084,10,6,60.415340780083255,63.81509062070568,0,1
3,23.250253779558392,1,4,60.1472034066078,64.06065598063914,0,0
2,89.70680816717432,4,0,84.6153328747185,98.6990322568669,1,0
4,74.07692472932727,3,1,59.2317132464942,11.279829254780816,0,0
1,33.37078470103119,6,2,85.64113497067476,90.9150021250856,1,1
3,32.910997868246895,6,4,88.16429094223685,85.0927445934777,1,1
2,70.36512505989755,11,2,62.7006732050461,68.54822224122972,0,0
2,64.15511846838689,19,0,86.49488084083343,95.858822653524,1,1
2,81.58765681647307,10,2,57.1130106091988,19.0852471294084,0,0
2,76.08196363038611,15,3,91.56468498733346,37.645121103440445,1,0
4,78.65971266500217,19,5,71.29175377431628,80.95450839152268,1,1
3,33.54585284661105,15,9,65.37319764953908,1.8544796278140097,1,0
1,60.756590101902525,20,6,85.62175687199057,82.19971061285364,1,1
4,94.00860788377268,13,10,93.30637308048416,45.62923158783981,0,1
3,16.14137546106719,1,7,77.6624712973315,13.343977227621515,0,0
4,81.86918757356122,13,6,62.05676770256008,73.11400397533495,0,1
0,37.78573774310381,20,1,97.04065526739608,3.294603871256818,1,0
2,89.67619830005215,9,4,81.79381543871759,16.2139118924303,1,1
0,13.222893799342868,12,4,70.86534080774346,30.848095639517915,0,0
3,14.738812527150444,19,9,77.73736450838007,18.967900578328244,1,0
1,17.97178824299709,4,1,55.855812873642165,30.050128769077755,0,0
3,24.49445271618522,1,3,63.62435363945216,86.12428314330243,1,0
0,91.8617669849573,16,8,56.74581443068165,97.6173089193256,1,0
1,68.43608249351098,6,7,77.5219283346176,90.9140162098338,1,1
4,3.372177127302712,10,5,65.29614409407566,54.448924622808384,0,0
3,1.7515502012174982,13,7,93.90793886290538,77.45515596827181,0,1
4,34.11017250095415,14,3,57.1173534481162,27.43242869784057,1,0
3,58.7188460969695,6,4,53.046271338434245,2.9149778506417534,1,0
1,40.45736319026863,17,0,92.75815646616016,65.63983788884657,0,1
2,53.20261417975061,2,9,51.28521114131745,51.34627941487978,1,0
2,4.858264032873884,19,6,75.93515895613105,14.86341159556953,1,0
2,78.58659588733654,19,4,66.80003170016943,50.77330898382672,0,0
2,76.67885337464901,8,6,99.85594985989204,66.60165520133083,0,1
3,34.16584842581188,14,8,99.46903132302376,50.88721512141885,1,1
4,55.22600698810312,7,9,68.79581478667205,66.18363090087985,1,1
4,38.30514100864911,4,0,63.88090281408283,32.29394285497717,1,0
1,73.6783298220399,17,3,77.07966398972462,16.427542551788154,0,0
1,90.71916943704896,13,9,59.1998630643032,81.76486015855889,1,1
0,60.89005130162272,0,6,51.7114212590852,26.54816816579496,0,0
0,48.64633890065006,1,6,54.73632940068136,45.733419026725386,0,0
1,40.407429227214834,2,1,69.26163773560432,2.154864472195983,1,0
0,28.759023680444702,2,10,80.2522201260422,29.0169581562416,1,0
3,61.02537779007867,16,10,71.78233104015867,28.76963341451504,0,1
3,27.22581215628419,14,7,79.42216490092898,5.403867876762769,0,0
3,13.083322941050284,6,8,91.01503406852927,63.04692176298514,1,1
2,68.99530038323729,4,6,97.01605519609932,18.7930478423854,0,0
2,3.141072253717584,8,5,75.89344970429039,28.71258331229726,1,0
3,76.74603953354513,13,1,94.8525109273232,50.56618688178474,0,0
0,1.557499962057319,5,8,63.85792768438272,87.33380858609854,0,0
1,71.1677976022198,3,7,80.74056705630237,41.19663907063156,0,0
4,43.79048047361318,20,2,75.4904201306912,32.39220628754995,0,0
1,89.29020092925467,19,0,91.35454260140992,88.43250874634897,1,1
2,68.59293554861847,17,3,90.5308885838631,27.3250546711072,1,0
3,79.40414043220485,20,9,83.88316911002889,89.04078322560719,0,1
2,85.36920646557496,0,2,84.39411824629698,29.194643886401327,1,0
1,43.42781994276403,1,2,50.39553537774837,36.83952319555742,0,0
1,92.92368542920052,19,6,90.63963054258188,83.21990160420253,1,1
4,69.6532236904387,9,4,60.53386495132796,63.07338234164976,1,1
1,53.41880535556,2,6,99.35775702136344,65.24225581047394,1,1
4,12.97510556161074,3,5,78.91553652688407,53.81041377360047,1,0
4,87.46357452529246,10,4,66.13375006071647,80.12060060520982,1,1
1,76.1891703496424,17,2,62.64344883863971,87.27270303317354,0,0
1,45.05684968881017,16,1,56.55939498776891,66.26481754582062,1,0
4,88.0393068601307,2,2,93.71847109511124,0.5491049538689285,0,0
3,53.02343379072243,16,6,61.76893450341923,31.922284374276867,0,1
3,64.95501880372319,14,2,65.77115664160786,71.47008705299736,1,0
2,98.99688091975143,1,10,88.84033901621486,7.275993158256067,1,0
0,35.14250458562777,11,9,54.32259759515796,83.7941141532066,1,1
3,58.75523700044705,12,3,98.16238388580464,74.74094619497797,1,1
0,83.97941614788812,16,0,71.9306812473406,53.02483289956346,0,0
2,53.70276152519676,12,3,71.54894806076173,34.38557560970912,1,0
3,70.89975334916505,17,2,79.48486373385553,15.001033891494476,1,0
4,51.148449990946176,6,4,63.37220606186645,10.017774874654794,0,0
0,43.29309970090162,18,8,73.32618983534078,64.03058729006902,1,1
1,24.455858289607047,10,10,64.3158142778185,4.938621741489701,1,0
0,30.4106188218508,20,0,82.61215904992639,70.92773389412785,0,0
3,87.37381869328374,0,1,60.74921933754996,80.71197741858128,1,0
3,14.053346974696298,1,10,96.96323977552224,8.751669408653406,1,0
4,42.258157001781264,2,9,62.93492549611069,43.40487224252429,0,0
3,82.56021100194819,0,1,92.29137766951462,42.20236981400232,0,0
4,89.55760311144356,10,10,73.66311375924391,66.4127478636259,1,1
4,11.15587147277106,18,2,68.99631864943011,9.11327325212965,1,0
2,31.65837587079413,1,10,98.11190083989072,20.2479843389548,0,0
4,53.80047337436464,12,2,61.1005525354419,85.43483303733359,0,0
0,92.08008264021583,0,5,88.1604535982047,85.06333988486587,1,0
4,25.31752583083264,1,2,90.99010337545002,19.11903569058924,0,0
3,69.94120913718601,14,3,62.17406024190809,80.34341226188427,1,1
0,95.96015515939364,12,8,97.97473139584952,45.78600840369646,0,1
4,97.7411077529046,15,9,88.31354067304437,2.242358404682543,0,1
1,68.58153834306101,0,0,67.82428971895956,75.7448891190985,0,0
3,11.33277435020007,13,2,84.80712969164676,1.0168724419688857,1,0
3,59.83884165873298,17,6,51.85511226565485,50.71505750108568,1,0
2,66.46909226639981,18,6,79.22146410492007,37.46984003591394,1,1
1,88.50373508660229,12,7,64.93279234845275,15.120745518192791,1,1
1,26.75148231852452,8,1,93.71796424659662,53.94325461237348,0,0
3,42.32738010574979,11,0,87.0923997706941,59.93790621341187,0,0
3,21.491643997011835,10,9,51.11277472646746,64.4997644539515,0,1
3,62.56643298403837,9,2,65.35244421784162,21.40670631196363,1,1
4,52.84573889222413,1,10,95.13829006215894,0.2203951783684377,1,0
0,14.127795083934297,11,6,84.366681438417,94.64113450220536,0,1
2,17.642152430712823,5,7,92.63225311423425,39.36327237367934,1,0
2,94.24030562750796,18,0,56.39155334243073,24.4602455531874,0,0
4,46.89123608663326,9,4,94.1170693076008,23.254599477675043,1,1
1,70.12506599149988,20,9,53.01551920121994,37.3709104506431,1,0
4,41.23358543259525,15,2,82.25146724417039,58.85928151136209,0,0
1,11.923142608695091,4,3,69.2141889361481,38.66486649877216,0,0
0,31.18852913206842,1,10,80.28051327865094,81.31981726870983,1,1
4,48.19863367532449,6,3,60.63032136381004,38.43265295930131,1,0
0,14.832336130916453,3,0,77.32233006856305,96.65161797418196,1,0
2,67.09311574297331,16,6,98.6026004469499,69.13514576050841,0,1
3,33.224830474487405,6,6,70.68330942582409,12.348223396961489,1,1
1,64.94920158009246,2,3,94.95526463277376,50.90482934260218,0,0
1,10.916763297495658,20,4,72.50237183457313,92.27478351374852,0,1
4,3.870677689258853,15,8,73.55369423992619,27.18817949490237,0,0
2,3.477485054822795,0,0,69.44196165613474,90.07981743673962,1,0
3,51.32285773339276,3,4,59.51029907864537,26.47685455048806,1,0
1,9.003833362682144,1,5,84.24029345112075,41.82250896016437,0,0
3,99.56481597854707,12,7,52.433600902431166,27.95796454320377,1,0
2,4.973799428375608,14,6,73.7552425747491,1.6437754386725345,1,0
3,77.34246876891139,16,6,72.22977146112731,92.1961987242839,1,1
0,61.06523839844097,1,3,52.49441799432829,61.186333337255085,1,0
1,48.68828396322176,7,10,87.49977301954435,16.70692059181299,1,1
1,57.996211227789225,6,8,97.40247785270026,30.1573707791841,1,1
2,11.818665091447832,7,0,99.6339808742722,22.068341824337125,0,0
2,88.40081257712983,4,4,88.98190538109502,90.76263948688718,0,1
4,35.77048494421032,0,9,72.97085841763034,7.334935972139922,0,0
2,53.42674627118538,3,4,82.917104694545,27.340629450393028,1,0
0,11.451988579726873,18,4,85.87189433478326,48.1261939013507,0,0
2,89.6116055706852,11,0,93.03091534463276,47.43051602887971,0,0
3,61.26018729240248,7,0,85.47030204202778,52.48020375681086,0,0
0,65.17270856740703,14,4,90.63430036818758,6.252491781354852,1,1
3,48.75326464969255,7,7,50.97237187390599,69.64580918369042,1,1
3,23.613427226361647,11,1,66.62257665970671,18.313873390605128,0,0
3,68.22784079871988,18,1,75.92868293128255,76.44912849809123,0,1
3,50.11147237155258,9,2,65.78643863303236,37.46175112738861,0,0
1,57.63788188019088,14,3,58.13718384059053,75.06733465584017,1,0
3,90.46876711700696,7,0,62.61255512467801,26.97564548900237,0,1
3,54.63427167416052,14,9,78.76791475131195,84.99092937366201,0,1
4,15.965033860634426,19,2,52.561670684126334,83.58176182173598,0,0
4,50.12141668401041,2,1,71.24598095541546,68.862284325091,1,0
3,97.60735708848802,12,1,87.85398316325285,44.04106437417473,1,0
3,49.64355993660974,2,10,97.31234320868484,51.31731552932926,1,0
0,96.2024087392151,15,1,55.724116923394526,39.04227652024254,0,0
0,88.45346150506028,17,2,73.29108778833258,44.05455080772938,1,0
4,42.28782410376919,11,9,66.54200525492487,54.94434898921994,1,0
4,59.35760950623144,10,10,53.34590713598713,92.34011656621236,1,1
2,92.06722247892374,17,4,98.32721952397688,5.751270806041497,0,1
2,52.66656173082035,4,1,68.67716723036547,39.95710007149789,1,0
2,75.5340750058535,15,9,59.14120198203484,64.13427217127415,0,1
0,48.51832348737018,4,7,70.23400821784391,1.68270007109651,1,0
1,8.74917359225771,13,0,94.20064658497624,31.71421654115457,0,0
3,99.0566955623784,10,1,50.366742028803145,41.43005974127652,1,0
3,59.79158210587428,11,3,78.45799086256505,40.96466323595017,1,0
4,62.924186874553705,4,3,74.75288362242013,79.29103006802306,0,0
2,84.1233093693302,0,2,64.02126573047694,93.81604615250636,0,0
3,19.4831995028401,7,8,74.95886944398661,97.99262135801972,1,1
2,77.45178731343438,19,8,78.37488643990511,53.697749230520365,1,1
4,51.51600197584427,20,3,77.44761598507651,36.19024158852088,0,0
0,2.3540874593597696,4,1,70.96603501404638,92.65757314752264,1,0
3,79.07995649391098,13,7,99.65552659113916,89.77910459171086,0,1
0,28.91102562340452,19,7,66.24287533628025,91.9102061155443,1,1
4,39.88077630819853,12,7,71.05516476768462,90.27445370153023,0,1
4,26.77933851576209,14,3,66.19822906079261,63.675919346955226,1,0
3,9.908570078612447,17,2,71.16752468734997,13.988354296257022,1,0
2,49.55498644345869,4,1,54.50766997571989,67.85528537218904,0,0
2,46.96237560830803,3,2,59.98173870470082,90.14225966018292,0,0
1,25.8224507742034,16,2,95.57322090963636,22.94357507000321,0,0
4,27.01861318074123,3,10,84.77948924380497,35.34695989991382,1,0
1,36.78735456655952,4,0,52.19004984789406,49.59039089302956,0,1
3,13.667044151056722,14,6,64.96348237650967,30.58078891995987,0,0
3,41.77785035784901,6,1,80.18122606753082,16.748201330053757,1,0
3,52.94415279725426,17,10,69.02633671489143,37.41504937604112,0,0
3,27.98058573498048,9,8,69.14236675188522,41.77167127453072,1,0
3,10.388213445566034,13,4,87.92236410200982,79.7528729527409,1,1
4,83.63905752291979,13,1,54.371380177899184,43.01936717686453,1,0
4,32.02340175127054,12,6,98.57990562610247,93.25397181235373,1,1
4,44.365146530312494,11,10,75.41266922107181,55.19010719881802,0,1
1,95.35799744291111,2,4,92.48293920998135,78.09362341997911,1,1
2,53.20377866859694,20,3,78.19827293282658,30.076793203406066,0,0
0,44.52458973195981,11,6,54.91837083490949,84.14335896350218,0,0
4,71.22211518554485,5,10,77.61839863648288,51.23741721276795,1,0
4,37.056020042302094,4,4,91.20983682773598,22.86605050834324,1,0
4,23.811775209619384,10,4,63.49592494564133,56.30160720193349,1,0
4,39.11091354111816,10,10,83.52034107557347,42.30505803146699,1,1
1,75.09123926476457,20,5,74.08268739147968,45.62565803457983,1,1
2,97.11456558890232,4,8,60.47863101683396,92.43265581611348,1,0
3,3.721034288107724,12,5,50.61617132083461,51.24361170833449,1,0
3,82.54870432756175,16,0,85.80424899536047,5.383369934900983,0,0
0,1.3890028207995624,12,7,86.39382213320387,6.7939553882042425,0,0
1,99.8286286442028,5,0,87.95392065360087,68.05204802049846,0,0
4,5.193831263325422,15,2,67.36361909327367,56.05097618211887,0,0
3,91.97895322453944,3,5,81.18794564542281,33.39930575181741,0,0
3,35.36951712775497,4,2,86.70918347640513,49.82522739858267,0,0
2,25.988967484679456,16,10,68.10242250042793,10.21118184798706,0,0
3,2.1949235947611774,5,0,75.94060383256087,28.094140220718867,0,0
0,83.4431081768187,19,9,58.50463491743434,97.80410824660773,0,1
3,21.946631322478645,7,9,53.09358024522307,98.08344601878636,0,0
2,83.70087306371036,4,10,57.32626706447015,52.62500786233664,0,0
2,73.83405302531912,18,3,80.84389308764578,83.16357267481716,0,0
0,6.947243667143262,4,9,86.06362363015504,70.05031694297048,1,0
0,75.57798025604644,17,9,81.32339345409471,20.96071805156613,0,1
3,80.23605465707918,19,4,64.99112724987306,78.6257315168797,1,1
1,12.128066416516932,9,6,96.28341311581076,46.87858107341469,1,0
1,95.0709093806776,16,6,57.11504622496217,35.01846006205058,1,0
3,21.24386265838653,7,5,60.95107986548337,55.626429484670346,0,0
1,85.62305628326234,9,7,95.44191723649529,50.013476450326245,1,1
4,31.70457488798941,3,0,66.85183759820251,20.74841521610611,1,0
4,22.02469487494728,7,8,68.45851287818454,83.12994742261837,1,1
0,45.86416777749436,10,2,61.29447346386937,74.24745522154339,1,0
0,36.18823139172861,0,8,92.3410118038378,50.81687600184123,0,0
0,36.07230641143495,8,7,64.37867789632892,78.6462245313357,0,1
1,46.305555579972335,7,8,82.4310618850175,50.55116687618397,0,1
1,52.18445766478488,0,4,86.55928914469548,27.83687763822565,1,0
1,15.597847917351777,18,0,73.07714334629549,45.58405334386021,0,0
4,95.07812096687807,9,10,96.31412021699254,53.46333628625896,0,1
2,59.51844267302579,20,3,86.54581942789474,17.23352983524531,0,0
0,12.24189984050589,15,7,64.62311964281879,6.413575154778295,0,0
0,72.07576533863438,7,5,94.11359638053904,47.53115624659131,1,1
4,80.75805560221691,4,8,56.06561519263767,65.31480473153081,0,0
0,75.6978074351309,3,10,77.64586764032232,4.438409532151255,0,0
0,87.50815785172517,9,10,50.02611921682001,53.44714174089772,1,0
2,72.4704730229644,17,4,60.55750656285805,12.014136760359884,1,1
4,94.37314219358348,4,8,84.5549342556792,47.05884292889903,0,0
2,66.96422698970093,9,3,81.65016547248821,33.93361612633557,0,0
2,10.0931833856909,6,6,91.81488867030632,5.737701135388496,0,0
3,37.051129091355946,14,8,90.80473073102984,93.40718261923628,0,1
4,38.76266712845528,9,6,65.90553697164194,4.107216152698079,0,0
4,41.72327863926854,4,1,98.83382634964754,40.38912811676184,0,0
1,8.337798264209848,18,8,93.36497673542613,86.5936623076563,1,1
1,69.05901560092308,3,10,74.9171014514821,50.38001277265934,0,0
4,62.60922028897216,9,9,58.734075012751525,50.05440558468981,1,0
4,17.956067655957717,6,4,92.38033016156344,66.19282384736044,1,1
0,98.704457707603,4,10,63.13920355817791,37.23546909570087,1,0
4,12.282236154457076,15,8,88.47632759238437,8.76503595091841,1,0
0,75.47878609667214,15,1,62.06618884014054,78.52925750705796,0,0
3,87.46503227273371,3,4,52.773534756969816,40.07780308880077,0,0
0,37.14328365515567,2,2,72.74728254058493,62.29498283114139,1,0
1,60.77175923992368,9,0,72.17308183186387,1.3130937653075825,0,0
4,30.170241403187543,1,5,73.47975079979062,56.766923570842266,0,0
3,47.36410642948696,13,4,77.8743613763161,82.05361672715557,1,1
1,59.65615405856058,2,1,63.72593573814803,74.87759857650343,1,0
0,20.38808494752914,6,0,50.122817044593646,32.21128266256043,1,0
4,78.13131454652601,20,10,86.66605343909592,84.90615813633514,1,1
4,21.6655108094106,13,9,84.99709476281339,4.752821892550863,1,1
0,47.33802541675098,15,4,65.09371076152063,94.56044253384064,0,1
3,61.79498305959447,8,8,95.2403335356108,87.21884263109887,1,1
3,49.66972113919274,10,3,79.59699091927901,14.928185724655084,0,0
3,81.08380341456134,2,0,76.92222907181034,4.808793629152575,0,0
3,20.401893526675103,14,7,50.09560058284784,84.8647416268448,0,1
2,2.600784455497456,18,0,51.21991866706246,81.27449651640313,1,0
2,46.0946678267028,3,9,59.1011740918955,12.058930723159234,1,0
3,97.48631187546091,13,3,84.73464585270693,69.19041704178196,0,1
